"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"INSCRIPCION INICIAL IMPORTADO","2020-04-24","2020-04-24",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-24","2020-04-24",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-24","2020-04-24",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",4061,"CORDOBA Nº 18","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","044","FIAT","866","ARGO DRIVE 1.3","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1998","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",4061,"CORDOBA Nº 18","Córdoba","Importado","2019","13","FURGON","027","CITROEN","471","JUMPER 435 L2H2 HDI 130 MT6 AM19","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",4061,"CORDOBA Nº 18","Córdoba","Importado","2020","13","FURGON","104","PEUGEOT","844","BOXER PREMIUM 2.2 HDI 435MH 130","0","Oficial","Jurídica","CORDOBA","CORDOBA","No aplica","2004","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-22","2020-04-22",4062,"CORDOBA Nº 19","Córdoba","Protocolo 21","2020","02","SEDAN 4 PUERTAS","047","FORD","B47","KA SEDAN S","2","Público","Física","CORDOBA","CORDOBA","Femenino","1997","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",4062,"CORDOBA Nº 19","Córdoba","Protocolo 21","2020","04","RURAL 5 PUERTAS","151","JEEP","092","RENEGADE 1.8L SPORT","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1970","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-22","2020-04-22",4063,"CORDOBA Nº 20","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","130","TOYOTA","911","ETIOS XLS 1.5 4A/T","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1958","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-23","2020-04-23",4063,"CORDOBA Nº 20","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","027","CITROEN","542","C4 CACTUS VTI 115 ORIGINS","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1962","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-23","2020-04-23",4063,"CORDOBA Nº 20","Córdoba","Protocolo 21","2020","02","SEDAN 4 PUERTAS","024","CHEVROLET","770","ONIX PLUS 1.0T AT PREMIER","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1966","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-24","2020-04-24",4063,"CORDOBA Nº 20","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","047","FORD","A85","KA SE 1.5L","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1954","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",4063,"CORDOBA Nº 20","Córdoba","Protocolo 21","2019","82","PICK-UP CABINA DOBLE","136","VOLKSWAGEN","665","SAVEIRO DC 1.6 CROSS MQ 110 CV","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1965","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-28","2020-04-28",4063,"CORDOBA Nº 20","Córdoba","Nacional","2020","12","SEDAN 4 PUERTAS","17","FIAT","CL","CRONOS PRECISION 1.8 AT","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1961","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",4063,"CORDOBA Nº 20","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","104","PEUGEOT","890","2008 SPORT 1.6 THP TIPTRONIC 165 AM20","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1959","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-22","2020-04-22",4064,"JESUS MARIA Nº 2","Córdoba","Protocolo 21","2020","04","RURAL 5 PUERTAS","027","CITROEN","533","C3 AIRCROSS VTI 115 FEEL AM20.5","1","Privado","Física","JESUS MARIA","CORDOBA","Masculino","1959","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-23","2020-04-23",4064,"JESUS MARIA Nº 2","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","044","FIAT","849","MOBI 1.0 8V EASY","1","Privado","Física","JESUS MARIA","CORDOBA","Femenino","1957","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-23","2020-04-23",4064,"JESUS MARIA Nº 2","Córdoba","Protocolo 21","2020","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","698","T-CROSS TRENDLINE 1.6 MSI 110CV","1","Privado","Física","LA GRANJA","CORDOBA","Masculino","1987","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",4064,"JESUS MARIA Nº 2","Córdoba","Nacional","2020","17","SEDAN 5 PUERTAS","37","RENAULT","3X","SANDERO PH2 STEPWAY ZEN 1.6","1","Privado","Física","JESUS MARIA","CORDOBA","Femenino","1973","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",4064,"JESUS MARIA Nº 2","Córdoba","Protocolo 21","2020","04","RURAL 5 PUERTAS","112","RENAULT","B38","CAPTUR BOSE 1.6 CVT","1","Privado","Física","JESUS MARIA","CORDOBA","Masculino","1981","ARGENTINA",50,"14","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-23","2020-04-23",4065,"PORTEÑA","Córdoba","Nacional","2020","20","PICK-UP","53","VOLKSWAGEN","7E","AMAROK DC TDI 140 CV M 4X4 EU5","1","Privado","Jurídica","COLONIA MARINA","CORDOBA","No aplica","2010","No aplica",100,"14",""
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",4065,"PORTEÑA","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","044","FIAT","865","ARGO PRECISION 1.8","1","Privado","Física","PORTEÑA","CORDOBA","Femenino","1976","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-22","2020-04-22",4066,"RIO CUARTO Nº 3","Córdoba","Nacional","2020","12","SEDAN 4 PUERTAS","08","CHEVROLET","ET","CRUZE 4P 1.4T PREMIER II AT","1","Privado","Física","RIO CUARTO","CORDOBA","Masculino","1963","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-22","2020-04-22",4066,"RIO CUARTO Nº 3","Córdoba","Protocolo 21","2020","02","SEDAN 4 PUERTAS","024","CHEVROLET","770","ONIX PLUS 1.0T AT PREMIER","1","Privado","Física","RIO CUARTO","CORDOBA","Femenino","1961","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-24","2020-04-24",4066,"RIO CUARTO Nº 3","Córdoba","Protocolo 21","2020","02","SEDAN 4 PUERTAS","024","CHEVROLET","770","ONIX PLUS 1.0T AT PREMIER","1","Privado","Física","RIO CUARTO","CORDOBA","Femenino","1964","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-29","2020-04-29",4066,"RIO CUARTO Nº 3","Córdoba","Nacional","2020","31","SEMIRREMOLQUE","03","MONTENEGRO","AA","SEMIRREMOLQUE JAULA GANADERA 2 EJES","1","Privado","Física","LAS VERTIENTES","CORDOBA","Masculino","1955","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",4066,"RIO CUARTO Nº 3","Córdoba","Protocolo 21","2020","82","PICK-UP CABINA DOBLE","044","FIAT","714","STRADA ADVENTURE 1.6","1","Privado","Física","RIO CUARTO","CORDOBA","Femenino","1969","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-23","2020-04-23",4067,"ALTA GRACIA Nº 2","Córdoba","Protocolo 21","2020","82","PICK-UP CABINA DOBLE","044","FIAT","902","TORO FREEDOM 1.8 16V 4X2 AT6","1","Privado","Física","ANISACATE","CORDOBA","Femenino","1973","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-23","2020-04-23",4067,"ALTA GRACIA Nº 2","Córdoba","Protocolo 21","2020","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","698","T-CROSS TRENDLINE 1.6 MSI 110CV","1","Privado","Física","MALAGUEÑO","CORDOBA","Femenino","1981","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-23","2020-04-23",4067,"ALTA GRACIA Nº 2","Córdoba","Protocolo 21","2020","04","RURAL 5 PUERTAS","112","RENAULT","A61","CAPTUR INTENS 2.0","1","Privado","Física","ALTA GRACIA","CORDOBA","Masculino","1971","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-23","2020-04-23",4067,"ALTA GRACIA Nº 2","Córdoba","Protocolo 21","2020","04","RURAL 5 PUERTAS","151","JEEP","104","COMPASS LONGITUDE 2.4 AT6","1","Privado","Física","MALAGUEÑO","CORDOBA","Masculino","1985","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-24","2020-04-24",4067,"ALTA GRACIA Nº 2","Córdoba","Nacional","2020","30","ACOPLADO","19","SOLA Y BRUSA","CR","BARANDAS VOLCABLES 4 EJES","1","Privado","Física","DESPEÑADEROS","CORDOBA","Masculino","1966","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-24","2020-04-24",4067,"ALTA GRACIA Nº 2","Córdoba","Importado","2020","04","RURAL 5 PUERTAS","112","RENAULT","A14","DUSTER PH2 PRIVILEGE 2.0","1","Privado","Física","ALTA GRACIA","CORDOBA","Masculino","1980","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",4067,"ALTA GRACIA Nº 2","Córdoba","Importado","2020","13","FURGON","027","CITROEN","524","JUMPY L3 HDI 115 MT6 BUSINESS AM19","1","Privado","Física","DESPEÑADEROS","CORDOBA","Masculino","1955","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",4067,"ALTA GRACIA Nº 2","Córdoba","Protocolo 21","2018","17","CHASIS C/CABINA","136","VOLKSWAGEN","326","15.190","1","Privado","Jurídica","ALTA GRACIA","CORDOBA","No aplica","1997","No aplica",100,"14",""
"INSCRIPCION INICIAL NACIONAL","2020-04-28","2020-04-28",4067,"ALTA GRACIA Nº 2","Córdoba","Nacional","2020","20","PICK-UP","53","VOLKSWAGEN","6Y","AMAROK DC V6 EXTREME 3.0L TDI 4X4 A","1","Privado","Física","DESPEÑADEROS","CORDOBA","Masculino","1968","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",4067,"ALTA GRACIA Nº 2","Córdoba","Importado","2019","30","FURGONETA","044","FIAT","789","DOBLO CARGO 1.4 16V ACTIVE","1","Privado","Física","ALTA GRACIA","CORDOBA","Femenino","1960","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-22","2020-04-22",4068,"COSQUIN Nº 2","Córdoba","Nacional","2020","20","PICK-UP","53","VOLKSWAGEN","8D","AMAROK DC V6 EXTREME 3.0L 258 CV TDI 4X4 AT","1","Privado","Física","LA FALDA","CORDOBA","Masculino","1960","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-23","2020-04-23",4068,"COSQUIN Nº 2","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","027","CITROEN","560","C4 CACTUS VTI 115 FEEL AM21","1","Privado","Física","TANTI","CORDOBA","Femenino","1969","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-23","2020-04-23",4068,"COSQUIN Nº 2","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","027","CITROEN","560","C4 CACTUS VTI 115 FEEL AM21","1","Privado","Física","HUERTA GRANDE","CORDOBA","Masculino","1975","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-27","2020-04-27",4068,"COSQUIN Nº 2","Córdoba","Nacional","2020","22","FURGON","29","MERCEDES BENZ","GV","SPRINTER 416 CDI FURGON 3665","1","Privado","Física","TANTI","CORDOBA","Masculino","1965","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",4068,"COSQUIN Nº 2","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","762","ONIX 1.2 MT","1","Privado","Física","VILLA GIARDINO","CORDOBA","Masculino","1988","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",4068,"COSQUIN Nº 2","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","130","TOYOTA","912","ETIOS XLS 1.5 6M/T","1","Privado","Física","TANTI","CORDOBA","Femenino","1948","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-30","2020-04-30",4068,"COSQUIN Nº 2","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","670","GOL TREND TRENDLINE 1.6 GAS 101CV MQ","1","Privado","Física","LA CUMBRE","CORDOBA","Masculino","2000","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-22","2020-04-22",4069,"RIO CEBALLOS","Córdoba","Nacional","2020","12","SEDAN 4 PUERTAS","17","FIAT","CJ","CRONOS DRIVE 1.3 MT","1","Privado","Física","UNQUILLO","CORDOBA","Femenino","1972","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-22","2020-04-22",4069,"RIO CEBALLOS","Córdoba","Nacional","2020","22","FURGON","34","PEUGEOT","PH","PARTNER CONFORT 1.6 115 5 PLAZAS","1","Privado","Física","UNQUILLO","CORDOBA","Masculino","1968","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",4069,"RIO CEBALLOS","Córdoba","Protocolo 21","2020","02","SEDAN 4 PUERTAS","130","TOYOTA","908","ETIOS X 1.5 6M/T","1","Privado","Física","UNQUILLO","CORDOBA","Masculino","1977","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-22","2020-04-22",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","638","POLO TRENDLINE 1.6 MSI 110CV","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Masculino","1944","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-22","2020-04-22",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Protocolo 21","2020","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","698","T-CROSS TRENDLINE 1.6 MSI 110CV","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Femenino","1988","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Protocolo 21","2020","04","RURAL 5 PUERTAS","047","FORD","B61","ECOSPORT SE 1.5L MT N","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Femenino","1969","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","044","FIAT","866","ARGO DRIVE 1.3","1","Privado","Física","MAYU SUMAJ","CORDOBA","Masculino","1966","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-28","2020-04-28",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","044","FIAT","866","ARGO DRIVE 1.3","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Masculino","1967","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL NACIONAL","2020-04-28","2020-04-28",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Nacional","2020","12","SEDAN 4 PUERTAS","17","FIAT","CJ","CRONOS DRIVE 1.3 MT","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Masculino","1957","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-29","2020-04-29",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Protocolo 21","2020","04","RURAL 5 PUERTAS","151","JEEP","102","RENEGADE LONGITUDE 1.8L AT6 AUTOMATICO","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Femenino","1988","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-22","2020-04-22",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Protocolo 21","2019","80","PICK-UP CABINA SIMPLE","136","VOLKSWAGEN","662","SAVEIRO SC 1.6 TRENDLINE MQ 101 CV","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Masculino","1976","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-22","2020-04-22",4073,"ALEJO LEDESMA","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","767","ONIX 1.2 LT MT TECH","1","Privado","Física","ISLA VERDE","CORDOBA","Masculino","1974","ARGENTINA",50,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-22","2020-04-22",4073,"ALEJO LEDESMA","Córdoba","Importado","2017","84","ARENERO","D85","GAMMA","035","ZFORCE 800 EX","1","Privado","Física","ARIAS","CORDOBA","Masculino","1975","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-23","2020-04-23",4073,"ALEJO LEDESMA","Córdoba","Protocolo 21","2020","82","PICK-UP CABINA DOBLE","024","CHEVROLET","579","S10 2.8TD 4X2 LS","1","Privado","Física","ALEJO LEDESMA","CORDOBA","Masculino","1980","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-24","2020-04-24",4073,"ALEJO LEDESMA","Córdoba","Protocolo 21","2020","05","SEDAN 5 PUERTAS","024","CHEVROLET","757","ONIX JOY 1.4 MT","1","Privado","Física","GUATIMOZIN","CORDOBA","Masculino","1989","ARGENTINA",100,"14","ARG"
"INSCRIPCION INICIAL IMPORTADO","2020-04-27","2020-04-27",4073,"ALEJO LEDESMA","Córdoba","Protocolo 21","2020","80","PICK-UP CABINA SIMPLE","024","CHEVROLET","577","S10 2.8 4X2 LS","1","Privado","Jurídica","GUATIMOZIN","CORDOBA","No aplica","2009","No aplica",100,"14",""
